year,state_name,ac_name,total_electors,total_valid_votes,turnout,margin,num_candidates,winner_vote_share,turnout_change,avg_turnout,turnout_volatility,low_turnout_score,negative_trend_score,volatility_score,large_electorate_penalty,priority_score
2009,Maharashtra,Shahada,257248,144652,56.23,21382,14,35.41,,62.346666666666664,5.30196504452202,0.44733581164807923,0.0,0.09848647706365006,0.13187795675415365,0.2118194157473771
2014,Maharashtra,Shahada,286284,186613,65.18,40321,11,31.38,8.95000000000001,62.346666666666664,5.30196504452202,0.44733581164807923,0.0,0.09848647706365006,0.14693319042317518,0.21332493911427924
2019,Maharashtra,Shahada,320555,210393,65.63,65927,5,45.12,0.44999999999998863,62.346666666666664,5.30196504452202,0.44733581164807923,0.0,0.09848647706365006,0.1647027837924766,0.2151018984512094
2009,Maharashtra,Shahapur,221737,144090,64.98,28627,12,40.48,,65.23333333333333,0.4562163229580204,0.4090104443264294,0.0,0.008474431281566183,0.10374430314749129,0.17567349430163415
2014,Maharashtra,Shahapur,235303,154738,65.76,33023,10,36.72,0.7800000000000011,65.23333333333333,0.4562163229580204,0.4090104443264294,0.0,0.008474431281566183,0.11017566960729794,0.1763166309476148
2019,Maharashtra,Shahapur,249313,161955,64.96,50588,8,46.96,-0.8000000000000114,65.23333333333333,0.4562163229580204,0.4090104443264294,0.008426374552348972,0.008474431281566183,0.11681752749480281,0.17950872910206997
2009,Maharashtra,Shahuwadi,242339,193980,80.04,38135,9,38.1,,79.29,1.3865424623862088,0.22238449283058936,0.0,0.025755673844109046,0.061717621456248026,0.10027669404668237
2014,Maharashtra,Shahuwadi,269543,209412,77.69,46361,11,35.67,-2.3500000000000085,79.29,1.3865424623862088,0.22238449283058936,0.024752475247524844,0.025755673844109046,0.06872982173647345,0.10840365664896237
2019,Maharashtra,Shahuwadi,288852,231495,80.14,94103,12,53.94,2.450000000000003,79.29,1.3865424623862088,0.22238449283058936,0.0,0.025755673844109046,0.0737069785961585,0.10147562976067341
2009,Maharashtra,Shevgaon,282571,211451,74.83,34076,16,38.73,,71.29,4.533685035376848,0.3285979819437067,0.0,0.08421531705717021,0.10651803869997731,0.15893406005891447
2014,Maharashtra,Shevgaon,315833,230109,72.86,77980,11,58.53,-1.9699999999999989,71.29,4.533685035376848,0.3285979819437067,0.020749947335159037,0.08421531705717021,0.11918668749743516,0.16642590913920796
2019,Maharashtra,Shevgaon,341873,226258,66.18,88616,10,49.73,-6.679999999999993,71.29,4.533685035376848,0.3285979819437067,0.07036022751211284,0.08421531705717021,0.12910466040002078,0.18230079048255265
2009,Maharashtra,Shirala,250806,194292,77.47,74839,7,53.68,,78.23333333333333,0.7503554713156515,0.23641352451761366,0.0,0.01393820334437445,0.06793121678334696,0.10414617215425506
2014,Maharashtra,Shirala,276659,218464,78.97,43074,9,39.07,1.5,78.23333333333333,0.7503554713156515,0.23641352451761366,0.0,0.01393820334437445,0.0750155716796361,0.10485460764388398
2019,Maharashtra,Shirala,292965,229278,78.26,44822,10,44.46,-0.7099999999999937,78.23333333333333,0.7503554713156515,0.23641352451761366,0.007478407415209541,0.01393820334437445,0.07948381485988175,0.1075449541864714
2009,Maharashtra,Shirdi,213215,152306,71.43,65455,9,52.72,,73.08666666666666,3.2668996515554776,0.30474420251371925,0.0,0.060684186881728254,0.07428728498870213,0.14146324688070358
2014,Maharashtra,Shirdi,250457,192464,76.85,74662,8,63.11,5.4199999999999875,73.08666666666666,3.2668996515554776,0.30474420251371925,0.0,0.060684186881728254,0.08744212266979938,0.1427787306488133
2019,Maharashtra,Shirdi,263057,186718,70.98,87024,6,70.86,-5.86999999999999,73.08666666666666,3.2668996515554776,0.30474420251371925,0.0618285232778596,0.060684186881728254,0.09189276857447222,0.16177235222263847
2009,Maharashtra,Shirol,255072,188252,73.8,41411,5,45.65,,75.56333333333333,2.311327180070651,0.27186227650911654,0.0,0.042933981909558355,0.07946135541949878,0.12527784252750818
2014,Maharashtra,Shirol,288630,225641,78.18,45486,10,31.38,4.38000000000001,75.56333333333333,2.311327180070651,0.27186227650911654,0.0,0.042933981909558355,0.09003590954677719,0.126335297940236
2019,Maharashtra,Shirol,313330,234098,74.71,37028,10,38.46,-3.470000000000013,75.56333333333333,2.311327180070651,0.27186227650911654,0.036549399620813286,0.042933981909558355,0.09781919481240017,0.13807844635304228
2009,Maharashtra,Shirpur,268703,155892,58.02,49340,9,59.07,,63.49666666666667,4.7445793631610105,0.4320676225880685,0.0,0.08813277769709438,0.13311350271839686,0.203764954846486
2014,Maharashtra,Shirpur,295736,196259,66.36,61504,7,49.99,8.339999999999996,63.49666666666667,4.7445793631610105,0.4320676225880685,0.0,0.08813277769709438,0.1466517677945876,0.20511878135410505
2019,Maharashtra,Shirpur,320802,212092,66.11,63475,8,56.77,-0.25,63.49666666666667,4.7445793631610105,0.4320676225880685,0.002633242047609016,0.08813277769709438,0.15920494918029388,0.2071640721069584
2009,Maharashtra,Shirur,285129,183270,64.28,17475,13,29.43,,67.07666666666667,2.68760736219659,0.38453708620994853,0.0,0.0499235620398048,0.12579134433031589,0.17637868132497198
2014,Maharashtra,Shirur,310489,216218,69.64,64451,13,42.82,5.359999999999999,67.07666666666667,2.68760736219659,0.38453708620994853,0.0,0.0499235620398048,0.13709462537280617,0.177509009429221
2019,Maharashtra,Shirur,384323,258680,67.31,100479,11,56.1,-2.3299999999999983,67.07666666666667,2.68760736219659,0.38453708620994853,0.024541815883716015,0.0499235620398048,0.17000339715873775,0.18816243137292896
2009,Maharashtra,Shivadi,268013,140825,52.54,42481,7,45.71,,51.88333333333333,2.2965263624294274,0.586254204283944,0.0,0.04265904980893055,0.1801471879829198,0.26104821047365573
2014,Maharashtra,Shivadi,273495,147075,53.78,41909,8,49.27,1.240000000000002,51.88333333333333,2.2965263624294274,0.586254204283944,0.0,0.04265904980893055,0.1838723232462355,0.2614207239999873
2019,Maharashtra,Shivadi,274989,135661,49.33,39337,5,57.27,-4.450000000000003,51.88333333333333,2.2965263624294274,0.586254204283944,0.04687170844744052,0.04265904980893055,0.1848875279312763,0.27558375700272353
2009,Maharashtra,Shivajinagar,302251,129529,42.85,20530,17,39.31,,46.22,4.987955492985077,0.6614445034519384,0.0,0.09265360298101866,0.2295014149875252,0.30605866347573163
2014,Maharashtra,Shivajinagar,285754,148462,51.95,22047,18,38.03,9.100000000000001,46.22,4.987955492985077,0.6614445034519384,0.0,0.09265360298101866,0.2168536021046528,0.3047938821874444
2019,Maharashtra,Shivajinagar,305700,134070,43.86,43149,14,43.8,-8.090000000000003,46.22,4.987955492985077,0.6614445034519384,0.0852117126606278,0.09265360298101866,0.2321456719210905,0.3318866029672765
2009,Maharashtra,Shrigonda,262910,191030,72.66,27445,16,42.1,,71.34666666666668,3.170998791127697,0.3278456363958221,0.0,0.058902783607358615,0.09880292987360373,0.15279910426716092
2014,Maharashtra,Shrigonda,294710,217066,73.65,63590,15,45.74,0.9900000000000091,71.34666666666668,3.170998791127697,0.3278456363958221,0.0,0.058902783607358615,0.11088700935631027,0.15400751221543157
2019,Maharashtra,Shrigonda,311992,211311,67.73,95333,12,48.87,-5.920000000000002,71.34666666666668,3.170998791127697,0.3278456363958221,0.06235517168738152,0.058902783607358615,0.11745421255191199,0.1733707840412062
2009,Maharashtra,Shrirampur,241973,154118,63.69,20897,24,38.81,,65.57,2.850684128415489,0.4045406266595858,0.0,0.05295278913975068,0.1120991845512822,0.18361672694691267
2014,Maharashtra,Shrirampur,264965,182416,68.85,33645,15,31.31,5.159999999999997,65.57,2.850684128415489,0.4045406266595858,0.0,0.05295278913975068,0.12288010742795413,0.18469481923457987
2019,Maharashtra,Shrirampur,287700,184606,64.17,69373,12,50.87,-4.679999999999993,65.57,2.850684128415489,0.4045406266595858,0.04929429113124071,0.05295278913975068,0.13354052329439184,0.20054914816059582
2009,Maharashtra,Shrivardhan,214625,138643,64.6,48060,8,47.71,,62.75333333333333,1.7837413863375293,0.44193662595149585,0.0,0.033133829374171545,0.10845285215240251,0.1942467014706729
2014,Maharashtra,Shrivardhan,241067,150955,62.62,49666,10,40.43,-1.9799999999999969,62.75333333333333,1.7837413863375293,0.44193662595149585,0.020855277017063377,0.033133829374171545,0.12199761302455892,0.20185776066300756
2019,Maharashtra,Shrivardhan,257600,157248,61.04,48681,15,58.55,-1.5799999999999983,62.75333333333333,1.7837413863375293,0.44193662595149585,0.016642089740888964,0.033133829374171545,0.1304665462179392,0.20144069779949328
2009,Maharashtra,Sillod,251080,178412,71.06,68639,10,55.0,,73.88666666666667,2.4489657681015755,0.2941228536024074,0.0,0.045490682968383024,0.08460686379957841,0.13520796441459743
2014,Maharashtra,Sillod,278474,209881,75.37,66208,16,45.76,4.310000000000002,73.88666666666667,2.4489657681015755,0.2941228536024074,0.0,0.045490682968383024,0.09394588299130384,0.13614186633376998
2019,Maharashtra,Sillod,316918,238428,75.23,91185,8,51.75,-0.14000000000000057,73.88666666666667,2.4489657681015755,0.2941228536024074,0.001474615546661055,0.045490682968383024,0.10705201038440788,0.1378948637370787
2009,Maharashtra,Sindkhed Raja,260494,172702,66.3,32825,7,47.37,,65.17333333333333,0.9960087014345507,0.40980704549477776,0.0,0.018501326829828812,0.12235605479364703,0.17985868904324157
2014,Maharashtra,Sindkhed Raja,284006,184066,64.81,23628,12,34.88,-1.4899999999999949,65.17333333333333,0.9960087014345507,0.40980704549477776,0.015694122603749684,0.018501326829828812,0.1335243282526642,0.18568375317026817
2019,Maharashtra,Sindkhed Raja,312571,201315,64.41,38259,11,40.58,-0.4000000000000057,65.17333333333333,0.9960087014345507,0.40980704549477776,0.004213187276174486,0.018501326829828812,0.14709279249887144,0.18359631899661638
2009,Maharashtra,Sindkheda,274283,167764,61.16,50699,12,51.06,,62.413333333333334,2.0338469296712938,0.4464506992388033,0.0,0.03777965665711116,0.14043222954233017,0.2001794339811766
2014,Maharashtra,Sindkheda,307064,198868,64.76,45762,10,46.66,3.6000000000000085,62.413333333333334,2.0338469296712938,0.4464506992388033,0.0,0.03777965665711116,0.15739562360239795,0.20187577338718338
2019,Maharashtra,Sindkheda,327082,200568,61.32,61536,8,56.74,-3.440000000000005,62.413333333333334,2.0338469296712938,0.4464506992388033,0.036233410575100114,0.03777965665711116,0.1677544662946415,0.21378168082893775
2009,Maharashtra,Sinnar,244047,155939,63.9,70932,11,48.5,,67.09,3.9441475631624114,0.3843600637280934,0.0,0.07326438315853986,0.10743108498629218,0.17914001062157456
2014,Maharashtra,Sinnar,275145,196720,71.5,80158,8,52.88,7.600000000000001,67.09,3.9441475631624114,0.3843600637280934,0.0,0.07326438315853986,0.12128548623743242,0.18052545074668858
2019,Maharashtra,Sinnar,301994,198935,65.87,92053,10,48.77,-5.6299999999999955,67.09,3.9441475631624114,0.3843600637280934,0.059300610912155,0.07326438315853986,0.13324692488917417,0.19951177788550925
2009,Maharashtra,Sion Koliwada,290317,116687,40.19,18023,11,39.11,,47.79333333333333,6.680092314731388,0.6405558505930253,0.0,0.12408583478263359,0.2133931408392426,0.3023788212776611
2014,Maharashtra,Sion Koliwada,254163,134005,52.72,14024,15,30.5,12.530000000000001,47.79333333333333,6.680092314731388,0.6405558505930253,0.0,0.12408583478263359,0.18655018100826076,0.2996945252945629
2019,Maharashtra,Sion Koliwada,257293,129851,50.47,27210,12,42.24,-2.25,47.79333333333333,6.680092314731388,0.6405558505930253,0.023699178428481148,0.12408583478263359,0.18887408608850012,0.3070366693311312
2009,Maharashtra,Solapur City Central,285075,136851,48.01,33364,12,49.71,,54.01,5.366153184544774,0.5580191184280404,0.0,0.09967880174459848,0.18250656933322043,0.26139406465345794
2014,Maharashtra,Solapur City Central,278177,162319,58.35,12494,26,28.9,10.340000000000003,54.01,5.366153184544774,0.5580191184280404,0.0,0.09967880174459848,0.17804498286522566,0.26094790600665846
2019,Maharashtra,Solapur City Central,302160,168221,55.67,18742,21,30.58,-2.6799999999999997,54.01,5.366153184544774,0.5580191184280404,0.028228354750368653,0.09967880174459848,0.19355704842943539,0.27096761898819
2009,Maharashtra,Solapur City North,267133,136763,51.2,37649,10,45.6,,53.39333333333334,2.693721094199125,0.5662064082138432,0.0,0.05003712746726138,0.1734092688183261,0.25383091566082217
2014,Maharashtra,Solapur City North,271536,153151,56.4,68878,19,56.73,5.199999999999996,53.39333333333334,2.693721094199125,0.5662064082138432,0.0,0.05003712746726138,0.1762988873333532,0.2541198775123249
2019,Maharashtra,Solapur City North,288466,151673,52.58,73068,16,63.64,-3.8200000000000003,53.39333333333334,2.693721094199125,0.5662064082138432,0.040235938487465775,0.05003712746726138,0.18740977569569894,0.26730174789479916
2009,Maharashtra,Solapur South,269863,137067,50.79,51132,12,52.58,,53.89333333333334,4.099028340147616,0.5595680651442734,0.0,0.07614136593041117,0.1731468254884405,0.25637018179263565
2014,Maharashtra,Solapur South,296544,173593,58.54,28766,30,40.37,7.75,53.89333333333334,4.099028340147616,0.5595680651442734,0.0,0.07614136593041117,0.19045184405255364,0.258100683649047
2019,Maharashtra,Solapur South,310524,162572,52.35,49397,15,53.65,-6.189999999999998,53.89333333333334,4.099028340147616,0.5595680651442734,0.06519907309879922,0.07614136593041117,0.19951912637054403,0.27856713381048576
2009,Maharashtra,Tasgaon - Kavathe Mahankal,249906,158543,63.44,65173,11,62.51,,65.9975,8.079098031339882,0.3988648433351034,0.0,0.1500730193950699,0.11419399688141958,0.2009799409011973
2014,Maharashtra,Tasgaon - Kavathe Mahankal,271273,205533,75.77,82427,14,52.7,12.329999999999998,65.9975,8.079098031339882,0.3988648433351034,0.0,0.1500730193950699,0.12407239111047559,0.2019677803241029
2015,Maharashtra,Tasgaon - Kavathe Mahankal,271273,153452,56.57,112963,9,85.52,-19.199999999999996,65.9975,8.079098031339882,0.3988648433351034,0.2022329892563724,0.1500730193950699,0.12407239111047559,0.26263767710101465
2019,Maharashtra,Tasgaon - Kavathe Mahankal,295083,201272,68.21,63519,6,63.78,11.639999999999993,65.9975,8.079098031339882,0.3988648433351034,0.0,0.1500730193950699,0.13508023341841885,0.20306856455489725
2009,Maharashtra,Teosa,243802,148129,60.76,35090,12,49.32,,60.806666666666665,2.150379811413167,0.46778190830235444,0.0,0.039944309363882574,0.13061518238997408,0.2081631434327157
2014,Maharashtra,Teosa,270408,170306,62.98,20441,18,34.53,2.219999999999999,60.806666666666665,2.150379811413167,0.46778190830235444,0.0,0.039944309363882574,0.14504098726451706,0.20960572392017
2019,Maharashtra,Teosa,295992,173676,58.68,51504,11,43.89,-4.299999999999997,60.806666666666665,2.150379811413167,0.46778190830235444,0.04529176321887505,0.039944309363882574,0.1589126625223652,0.22458042041161733
2009,Maharashtra,Thane,307240,158323,51.53,19044,10,32.22,,53.620000000000005,2.627755696407108,0.5631970260223047,0.0,0.04881178939315423,0.19866928402046966,0.2549080966895997
2014,Maharashtra,Thane,322390,182389,56.57,33976,10,38.86,5.039999999999999,53.620000000000005,2.627755696407108,0.5631970260223047,0.0,0.04881178939315423,0.208559141457349,0.2558970824332876
2019,Maharashtra,Thane,337846,178258,52.76,67327,6,51.78,-3.8100000000000023,53.620000000000005,2.627755696407108,0.5631970260223047,0.040130608805561435,0.04881178939315423,0.21864875443057724,0.26894522637227886
2009,Maharashtra,Tirora,198218,143696,72.49,30300,13,39.28,,69.39999999999999,3.473801951752579,0.3536909187466809,0.0,0.06452749374468689,0.0800708297738723,0.16238894922499697
2014,Maharashtra,Tirora,239939,168122,70.07,13098,14,32.21,-2.4200000000000017,69.39999999999999,3.473801951752579,0.3536909187466809,0.025489783020855295,0.06452749374468689,0.09717475007142254,0.1717462761610086
2019,Maharashtra,Tirora,257918,169301,65.64,30658,13,45.18,-4.429999999999993,69.39999999999999,3.473801951752579,0.3536909187466809,0.04666104908363169,0.06452749374468689,0.10454541192108231,0.17883472216480747
2009,Maharashtra,Tuljapur,298290,196393,65.84,30277,20,33.51,,65.44333333333334,0.5085600587279097,0.40622234023720993,0.0,0.009446740621412406,0.13908194554748268,0.17828647877391474
2014,Maharashtra,Tuljapur,331310,217408,65.62,29610,13,32.52,-0.21999999999999886,65.44333333333334,0.5085600587279097,0.40622234023720993,0.0023172530018959222,0.009446740621412406,0.15462935077988327,0.18053639519772358
2019,Maharashtra,Tuljapur,352449,228648,64.87,40482,19,43.31,-0.75,65.44333333333334,0.5085600587279097,0.40622234023720993,0.007899726142827048,0.009446740621412406,0.16458260938702185,0.18320646300071677
2009,Maharashtra,Tumsar,257121,178611,69.47,27312,12,37.26,,70.66000000000001,1.1225417586887336,0.3369622942113646,0.0,0.020851737467472136,0.09928941258206989,0.14888420643624725
2014,Maharashtra,Tumsar,282319,202411,71.7,28679,13,36.54,2.230000000000004,70.66000000000001,1.1225417586887336,0.3369622942113646,0.0,0.020851737467472136,0.10913098343784663,0.14986836352182492
2019,Maharashtra,Tumsar,303652,215010,70.81,46033,11,40.55,-0.8900000000000006,70.66000000000001,1.1225417586887336,0.3369622942113646,0.009374341689488103,0.020851737467472136,0.11746300308489345,0.15351386799337607
2009,Maharashtra,Udgir,246273,157777,64.07,40277,20,46.8,,62.25333333333333,2.031362432785766,0.44857496902106564,0.0,0.037733505967041246,0.12653694324365194,0.1996303831261997
2014,Maharashtra,Udgir,271610,170103,62.63,24894,13,39.2,-1.4399999999999906,62.25333333333333,2.031362432785766,0.44857496902106564,0.015167474194227835,0.037733505967041246,0.1397106281869455,0.2054979938787974
2019,Maharashtra,Udgir,299139,179662,60.06,73188,13,53.64,-2.5700000000000003,62.25333333333333,2.031362432785766,0.44857496902106564,0.02706972824942069,0.037733505967041246,0.15402401859638337,0.21050000913629907
2009,Maharashtra,Ulhas Nagar,287964,106778,37.08,27689,17,42.38,,40.76,5.408668967500229,0.733935209771641,0.0,0.100468552270625,0.24249961274523898,0.3379177556373053
